Id,fwd,lag_d,noc,gy,ay,noi,UMC,firm,MSA,tbm,tbru,PAG,npr,fpr,FT,FS
9129,11,1009,20,1998,1995,2,706,512710,526,3,0.44445,5425705,4,7,3,382
9130,30,988,13,1983,1980,1,712,789656,572,1,0,4030074,0,0,2,378
9131,6,663,20,1998,1996,1,382,635240,252,6,0.27779,5384961,1,1,2,85
9132,26,616,7,1989,1987,1,324,683641,515,5,0.32,4288198,1,1,7,
9133,18,491,30,1998,1997,2,709,596125,261,5,0.56,5149380,0,0,2,32
9134,7,684,5,1997,1995,7,712,280070,213,9,0.66668,4513502.667,0,0,2,219
9135,202,1477,35,1994,1989,9,707,692658,32,7,0.6939,4740504.571,23,2,2,
9136,13,846,9,1995,1992,2,715,233840,168,1,0,4456968,1,0,2,23
9137,38,1071,32,1999,1996,2,455,706518,268,19,0.65929,5408541.842,0,0,2,299
9138,75,627,5,1993,1991,4,345,252865,553,9,0.34569,4548234.889,0,0,3,309
9139,15,306,1,1984,1983,4,711,513770,261,11,0.51241,4195678.909,1,0,2,
9140,5,715,10,1994,1992,2,345,278220,232,2,0.5,4992058.5,1,0,2,24
9141,35,834,22,1983,1981,2,348,218425,142,2,0.5,3957429,0,0,2,
9142,27,455,3,1998,1997,2,713,280070,305,17,0.71281,5298464.353,1,0,2,240
9143,2,978,5,1984,1981,1,705,91775,553,3,0.44445,4272041.333,0,0,3,
9144,11,659,4,1997,1995,3,463,728514,553,12,0,5061744.083,0,0,3,
9145,66,1019,17,1998,1995,3,345,7840,515,22,0.71077,5183259.182,1,1,3,
9146,15,631,3,1989,1987,3,701,404330,553,7,0.449,4312209.857,0,2,3,
9147,11,1071,11,1996,1993,2,365,726745,537,7,0.24491,4578225.857,2,1,3,
9148,20,1806,6,1990,1985,4,473,0,142,11,0.7273,3979750,0,0,1,
9149,7,581,6,1996,1995,1,370,512710,526,2,0,5371099.5,0,2,3,382
9150,20,1133,12,2000,1997,2,710,755619,108,17,0.79586,5550825.941,0,0,2,18
9151,18,2069,16,1997,1991,4,707,280070,243,3,0.66667,5209616.667,4,0,2,373
9152,14,1096,13,1993,1990,2,380,0,516,10,0.34,4638666.2,0,4,1,
9153,35,286,32,1995,1994,3,715,250060,86,15,0.76447,5025586.2,1,0,2,96
9154,11,662,12,1992,1990,4,709,538695,155,3,0.44445,4915698.667,0,0,2,19
9155,23,827,24,1999,1997,3,710,514145,261,4,0.625,5621747.75,0,0,2,10
9156,57,424,8,1996,1995,4,726,280070,251,9,0.79015,4886759,2,0,2,219
9157,23,1413,18,2000,1996,1,370,280070,298,12,0.48612,5279487.75,2,0,2,225
9158,12,883,21,2000,1997,2,710,863992,555,21,0.32202,5697986.714,1,0,3,
9159,7,218,22,1992,1992,1,400,654319,553,6,0.27779,4648234.167,1,12,3,62
9160,50,1343,11,1996,1992,3,710,280070,261,36,0.93371,4964016.833,0,2,2,344
9161,33,1114,26,1997,1994,2,434,736037,268,20,0.675,4956871.6,2,5,2,
9162,38,767,27,1999,1997,5,361,602920,261,47,0.66731,5058071.319,0,9,2,
9163,76,965,10,1994,1991,1,345,503380,553,2,0.5,4948390,0,0,3,
9164,5,769,20,1997,1995,3,715,280070,16,13,0.76928,5145929.231,7,0,2,219
9165,14,1020,19,1997,1994,1,358,280070,538,5,0.48,4959925.6,0,0,2,256
9166,26,1579,10,2000,1996,2,348,532110,553,3,0.44445,5650082.667,0,4,3,151
9167,18,704,11,1995,1993,1,713,581270,553,23,0.68054,4769133.565,1,1,3,173
9168,10,616,9,1991,1989,1,382,280070,168,5,0,4549509.4,0,0,2,387
9169,41,435,10,1992,1991,3,700,219155,69,6,0.44445,4571853.667,0,1,2,
9170,15,874,38,1999,1997,3,711,373440,156,12,0.15279,5584167.5,1,0,2,9
9171,44,980,27,1984,1981,3,340,295920,302,4,0.625,4271562.5,1,0,2,
9172,46,592,20,1996,1994,1,705,718533,515,0,0,0,3,0,3,
9173,6,393,12,1992,1991,7,382,252865,553,8,0.75002,4524988.125,3,6,3,309
9174,6,539,6,1991,1989,1,348,864063,553,5,0.56,4809829.6,0,2,3,
9175,16,1096,15,1999,1996,3,715,280070,243,9,0.37039,5582129.778,1,0,2,225
9176,31,1524,36,1993,1989,3,715,280070,94,0,0,0,0,0,2,387
9177,17,554,5,1997,1995,1,714,705507,238,15,0.6667,5137610.533,0,0,2,0
9178,16,690,6,1990,1988,2,711,581270,553,6,0.77781,4496739.167,0,0,3,122
9179,78,1198,18,1997,1994,2,382,691061,223,110,0.73723,4562342.1,12,1,2,
9180,23,767,3,1995,1993,12,711,394010,16,19,0.77563,4419475.684,1,1,2,23
9181,7,1044,16,2000,1997,1,707,758325,150,15,0.63113,5542420.867,1,0,2,
9182,20,963,3,1996,1994,1,718,706518,168,4,0.625,5034928.75,0,0,2,308
9183,49,902,4,1989,1986,3,250,0,261,7,0.61227,4640034.714,0,0,1,
9184,8,770,21,1981,1979,1,712,256580,233,11,0.82648,3925129.455,0,0,2,86
9185,30,494,41,1998,1997,1,235,386735,47,34,0.75436,5122731.176,1,5,2,139
9186,0,599,4,1998,1997,1,345,864010,553,3,0.66667,5303882.667,0,0,3,33
9187,27,970,11,1984,1981,2,704,308495,155,17,0.86506,3869575.353,4,0,2,
9188,11,776,17,1998,1996,4,53,601190,254,20,0.095,4719517.15,0,0,2,
9189,6,565,2,1992,1991,7,710,864017,553,6,0.50002,4108469.167,0,0,3,117
9190,51,781,13,1995,1993,1,375,406270,39,35,0.75597,4879820.8,7,3,2,0
9191,28,1036,16,2000,1997,3,345,503380,553,6,0.72224,5566460.167,1,5,3,
9192,20,505,20,1992,1991,2,600,250060,198,6,0.77781,4820617.833,2,0,2,92
9193,31,797,21,1999,1997,3,709,280070,261,11,0.61158,5589776.545,0,0,2,240
9194,22,1159,30,1987,1984,1,701,551125,268,7,0.81637,3840886,1,0,2,13
9195,38,1378,54,1999,1996,1,345,761992,16,37,0.5391,5369762.243,2,3,2,
9196,18,803,69,1998,1996,2,700,116575,32,7,0.4898,4916391,8,0,2,2
9197,21,1306,16,1999,1995,1,713,250060,86,3,0.44445,5680796,2,0,2,98
9198,6,988,73,2000,1997,6,726,113615,506,17,0.82354,5242515.882,0,3,3,
9199,92,883,27,1997,1995,1,707,532110,553,8,0.84378,4818205.5,1,0,3,138
9200,20,1489,10,1999,1995,2,704,706518,168,9,0.19754,5185120,8,0,2,304
9201,132,1079,5,1990,1987,1,716,706518,168,6,0.50002,4445585.667,6,0,2,316
9202,15,781,2,1990,1988,3,701,103580,69,48,0.65367,4356383.771,1,0,2,
9203,12,1273,13,1997,1994,9,704,252865,553,9,0.81485,4637930.444,31,12,3,330
9204,2,728,4,1998,1996,1,382,864017,553,4,0.375,5313046.75,2,0,3,152
9205,9,1446,31,2000,1996,5,382,532110,168,2,0.5,5006289,0,0,3,151
9206,50,1534,11,1993,1989,2,455,654319,553,13,0,4784897.923,0,0,3,40
9207,20,928,11,1996,1994,1,719,650955,526,2,0,5407524,4,6,3,196
9208,2,655,88,1995,1993,18,235,694580,13,49,0.47904,4131586.531,1,1,2,
9209,41,1658,45,1992,1988,1,711,8075,16,13,0.27221,4499699.769,1,0,2,18
9210,56,1530,30,2000,1996,2,707,280070,261,16,0.57033,5569759,8,0,2,225
9211,11,621,5,1992,1990,2,345,551495,261,7,0,4717874,0,0,2,10
9212,17,757,21,1999,1997,3,726,386735,16,16,0.78129,5488757.688,1,0,2,139
9213,58,420,42,1997,1996,2,702,0,256,6,0.77781,5094464.167,1,0,1,
9214,4,847,20,1999,1997,1,708,0,65,16,0.22658,4256461,0,0,1,
9215,11,902,19,1989,1987,4,701,301340,553,7,0.449,4464757.571,0,1,3,
9216,12,904,15,2000,1997,7,714,727794,32,47,0.52605,5036560.936,3,2,2,
9217,22,1145,36,1998,1995,4,715,32940,261,2,0.5,5331841.5,13,0,2,14
9218,4,1247,14,2001,1997,2,709,211480,553,9,0.49384,5631655.111,0,2,3,167
9219,47,1103,20,1998,1995,1,345,551495,261,0,0,0,1,0,2,13
9220,59,432,3,1993,1992,2,318,694925,553,7,0.73473,4965643.714,0,2,3,
9221,7,880,18,1999,1997,2,700,741420,32,93,0.73288,5272106.043,1,19,2,
9222,8,1099,23,1997,1994,1,706,280070,168,1,0,4658429,2,0,2,256
9223,58,1127,13,1997,1994,2,382,691061,223,114,0.73384,4588737.895,12,1,2,
9224,14,1105,10,1987,1984,2,382,211480,553,6,0.72224,4414293,0,0,3,
9225,6,754,23,1999,1996,2,345,512790,588,6,0.66669,5026312.333,1,8,3,
9226,32,613,30,1999,1997,1,705,0,253,3,0.66667,5002847.333,0,1,1,
9227,14,1979,10,1993,1988,3,714,280070,26,5,0.32,4535423.8,9,0,2,389
9228,9,937,3,1990,1988,5,345,252865,553,6,0.44445,4684296.833,2,0,3,159
9229,10,855,12,1994,1992,2,714,211480,553,2,0.5,4851675.5,4,1,3,
9230,16,1020,22,1999,1997,4,707,581270,553,9,0.6173,5559741.444,3,0,3,186
9231,156,1286,18,1988,1985,1,707,80495,156,18,0.66054,4540109.167,0,0,2,
9232,9,190,23,1995,1994,4,714,280070,168,5,0.56,4055096.2,1,0,2,256
9233,79,1223,43,2000,1997,5,707,0,287,6,0.50002,5308319.833,17,0,1,
9234,65,904,16,2000,1997,4,709,766651,261,10,0.48,5678705.1,0,0,2,
9235,0,2423,6,2000,1994,1,345,864032,553,5,0,4579124,0,4,3,111
9236,26,784,8,1981,1979,5,718,280070,251,5,0,3991642.8,0,0,2,325
9237,4,761,60,1999,1997,1,379,725135,47,19,0.75901,4656713.368,9,1,2,
9238,6,607,3,1998,1996,10,348,252865,553,7,0.24491,5302916.429,0,0,3,331
9239,135,482,24,1997,1996,1,712,252865,553,6,0.66669,3984875.333,2,0,3,331
9240,14,1236,15,2000,1997,2,370,777232,261,8,0.87504,5658860.5,0,0,2,
9241,5,1460,17,1995,1991,2,84,307515,553,5,0.48,5221049.8,0,0,3,
9242,2,1033,16,1983,1980,1,711,864047,168,1,0,4181940,0,0,2,341
9243,13,1335,19,1999,1995,2,345,551495,261,4,0,5485542.25,2,4,2,13
9244,12,851,21,1998,1996,2,708,147695,198,5,0.32,4984509,1,0,2,61
9245,2,1105,8,1998,1995,1,707,171995,32,27,0.6667,4869564.074,3,0,2,3
9246,8,1341,34,1997,1993,2,715,706518,67,12,0.56945,5259368.333,0,0,2,312
9247,19,974,24,1995,1992,2,711,280070,26,7,0.73473,4920528.429,2,3,2,344
9248,20,1167,15,1996,1993,4,380,693847,572,5,0.64,5107335.8,1,1,3,
9249,14,908,9,1997,1995,1,701,864063,553,9,0.642,5245335,0,2,3,
9250,62,1001,9,2000,1997,3,707,105326,261,11,0.87608,5457753.091,0,0,2,8
9251,9,845,22,1999,1997,2,235,476845,553,9,0,5416735.556,1,1,3,
9252,20,825,13,1998,1996,4,348,45655,506,0,0,0,0,6,3,
9253,80,790,31,1999,1997,1,709,395480,168,5,0,5480504.8,0,0,2,38
9254,40,1029,31,2000,1997,7,709,686822,240,23,0.51797,5539373.217,16,0,2,5
9255,6,809,1,1999,1997,1,370,864017,168,2,0.5,5724843.5,4,1,2,151
9256,5,1282,10,2000,1996,1,506,0,234,2,0.5,5217418,1,0,1,
9257,7,882,63,1989,1986,2,380,282295,142,33,0.54548,3878929.909,0,0,2,
9258,43,916,21,1997,1994,3,712,713599,261,17,0.44292,5225443.529,1,0,2,
9259,35,812,28,1994,1991,2,348,699714,302,20,0.85,4732443.15,8,3,2,
9260,12,1120,35,2000,1997,1,463,0,302,23,0.81665,5064251.609,0,2,1,
9261,4,602,4,1992,1991,9,84,441575,553,1,0,5038660,0,0,3,2
9262,7,809,17,2000,1997,2,358,635240,142,10,0.76,5582109.3,5,0,2,86
9263,101,1215,18,1990,1987,2,704,556725,47,7,0.6939,4117713,7,0,2,
9264,44,945,4,1989,1987,4,706,252865,553,6,0.77781,4569566.833,3,0,3,161
9265,17,1537,15,1998,1994,6,711,280070,305,5,0.48,5267875.2,14,1,2,256
9266,11,1306,18,1985,1982,1,342,0,537,7,0.61227,4028067.714,0,0,1,
9267,20,817,13,1993,1991,1,340,686365,97,12,0.69447,4486900.5,0,0,2,
9268,123,564,25,1991,1989,4,707,280070,16,3,0,4699587.333,17,0,2,387
9269,207,1285,40,1999,1995,2,705,361691,302,63,0.76043,4568009.063,14,5,2,40
9270,25,418,8,1998,1997,1,711,147695,32,19,0.26593,4939322.947,0,0,2,59
9271,5,1341,6,1999,1996,2,708,570160,108,10,0.66,5006387.1,1,0,2,59
9272,13,1357,26,1998,1994,3,382,739749,142,43,0.80802,4879985.395,3,1,2,
9273,52,2525,17,1990,1984,2,235,581270,553,43,0.79289,4010820.326,0,10,3,105
9274,13,566,7,1993,1991,1,379,691720,541,3,0.44445,4530577.667,0,1,3,
9275,18,726,19,1998,1996,1,600,599860,506,19,0.85873,5198189.526,3,4,3,
9276,6,1659,14,1999,1995,6,711,551495,32,4,0.375,4919483.25,1,0,2,13
9277,9,824,16,1988,1985,1,222,578365,553,15,0.24001,4296318.733,0,3,3,
9278,54,1236,8,1987,1984,1,345,618190,32,8,0.53126,4175057,1,0,2,
9279,30,706,26,1999,1997,4,382,33480,546,22,0.66118,4862728.182,4,0,2,11
9280,67,978,1,1997,1994,1,463,0,106,14,0.61227,5036580.214,0,0,1,
9281,11,532,37,1998,1996,2,380,0,154,10,0.34,5338846.8,0,0,1,
9282,54,853,35,1996,1994,2,341,373780,268,8,0.40626,4755379.5,18,0,2,14
9283,40,1062,16,1998,1995,3,382,740943,553,6,0.72224,5299272.167,11,0,3,
9284,22,697,19,1994,1993,4,345,358975,553,7,0.73471,3578589.571,0,6,3,252
9285,40,642,4,1997,1995,1,709,724340,261,8,0.625,5386190.375,0,0,2,
9286,17,749,33,1999,1997,3,455,219155,302,7,0.449,4889314.286,1,0,2,
9287,6,725,10,1990,1988,3,711,252865,553,8,0.65626,4353394.5,0,1,3,159
9288,17,781,10,1982,1980,1,702,0,515,7,0.6939,4015891,0,1,1,
9289,10,1040,8,1991,1988,3,701,103580,198,27,0.65572,4261534.593,0,0,2,
9290,2,1204,5,2000,1997,2,370,386735,47,4,0,4659315.5,1,0,2,139
9291,27,904,18,1994,1991,3,710,596125,232,11,0.76035,4803992.182,0,0,2,75
9292,18,915,1,1991,1989,1,716,252865,553,2,0,4736335,1,0,3,274
9293,8,937,9,1992,1990,1,358,581495,553,2,0.5,4482797,0,4,3,
9294,58,720,4,1989,1987,2,705,280070,13,0,0,0,3,0,2,403
9295,4,1582,24,2000,1995,6,717,211480,553,8,0.68752,5490112.875,0,8,3,164
9296,7,483,6,1996,1995,1,717,280070,553,5,0.32,5157800.2,0,0,2,219
9297,2,1281,15,2000,1997,3,719,280070,538,6,0.72224,5361541.667,8,0,2,240
9298,8,946,13,1999,1997,3,701,218550,2,4,0.625,5402268.25,2,0,2,
9299,22,497,34,1990,1988,2,704,386735,47,12,0.29168,4252301.333,8,0,2,97
9300,26,1177,4,1999,1995,2,382,417735,553,4,0,5226401.5,1,3,3,
9301,12,804,11,1997,1994,1,713,581270,553,17,0.69897,5054534,1,1,3,175
9302,38,887,13,1998,1995,1,370,718352,114,5,0.8,4893911.8,0,0,2,
9303,18,1483,30,2001,1996,2,715,777713,261,40,0.80628,5446575.925,2,0,2,
9304,26,1040,28,1999,1996,4,702,147695,52,13,0.87581,5526002.615,0,0,2,61
9305,85,901,15,1996,1994,2,700,405480,588,14,0.4694,4926922.714,0,1,3,
9306,11,1019,18,2000,1997,2,370,512710,261,7,0.57144,5376602.714,0,0,2,379
9307,60,777,9,1984,1982,3,709,706518,47,2,0.5,4225758,0,0,2,854
9308,36,498,13,1987,1986,4,477,219155,69,11,0.51241,4270215.182,0,5,2,
9309,7,545,8,1991,1989,2,235,395480,515,18,0.10495,4092269.278,0,0,2,60
9310,8,1121,58,2001,1997,2,700,278220,254,8,0.75002,5710253.5,0,0,2,48
9311,15,713,21,1996,1994,1,715,373780,268,1,0,5416895,1,0,2,14
9312,28,762,15,1998,1996,2,705,570160,60,12,0.76391,4865972.083,0,0,2,59
9313,9,625,4,1994,1992,1,700,700299,553,3,0.44445,4664350.667,0,1,3,
9314,24,715,15,1995,1993,3,726,712857,32,6,0.72224,5067696.333,0,0,2,
9315,8,490,11,1998,1997,4,707,147695,538,29,0.66358,5270410,10,0,2,59
9316,96,564,8,1994,1992,2,361,0,261,6,0.61112,4724096.333,1,0,1,
9317,5,1036,27,1998,1995,1,709,278220,238,19,0.74793,5285760.579,0,1,2,32
9318,17,519,28,1996,1995,1,600,723973,103,12,0.27779,4888796.333,7,0,2,
9319,7,909,13,1999,1997,5,358,377950,553,2,0.5,5003152,0,0,3,
9320,2,1391,22,1998,1994,7,712,280070,26,119,0.68616,4881492.345,64,13,2,256
9321,15,592,14,1998,1997,4,707,710167,261,6,0,5620619.833,0,0,2,29
9322,20,655,27,1992,1990,10,358,635240,252,12,0.5278,4678904.583,0,0,2,111
9323,35,293,12,1996,1995,1,705,724670,261,5,0.72,4705962.4,0,1,3,
9324,30,468,20,1995,1994,1,707,701822,168,8,0.71876,4859730.25,1,0,2,
9325,56,970,81,1999,1996,4,345,740755,261,3,0,5167098,3,0,2,
9326,10,473,6,1993,1992,4,713,650955,526,7,0.57144,4481198.143,0,3,3,213
9327,20,349,17,1998,1997,2,710,32940,261,39,0.4708,5229679.205,3,0,2,13
9328,58,540,11,1987,1986,3,380,218915,232,3,0.44445,4385260.667,0,0,2,20
9329,17,711,21,1996,1994,5,714,280070,261,9,0.81485,5280904.889,0,0,2,256
9330,26,929,52,1999,1997,4,709,280070,243,10,0.62,5572221.4,4,0,2,240
9331,26,866,46,1997,1995,1,382,0,261,12,0.58335,4916270.083,18,0,1,
9332,18,1051,7,2000,1997,1,473,735282,233,16,0.74221,5179659.375,1,0,2,
9333,5,862,7,1999,1997,4,711,280070,16,10,0.58,5305877,0,0,2,240
9334,6,463,3,1991,1989,1,399,417735,553,8,0.75002,4578972.375,0,0,3,
9335,10,763,14,1992,1990,2,711,280070,16,4,0.75,4701829.5,0,0,2,383
9336,2,971,25,2000,1997,3,380,770420,538,14,0.13266,5396528.857,1,0,3,
9337,16,650,2,1998,1996,4,709,602060,67,11,0.77689,5322517.455,1,0,2,
9338,0,1173,24,1998,1995,1,382,116045,168,13,0.49708,4792868.538,3,1,2,
9339,114,0,67,1994,1994,4,345,467810,538,3,0,4944436.667,0,1,3,
9340,36,652,10,1999,1997,5,715,211480,553,10,0.54,4989788.7,2,4,3,167
9341,9,1145,17,1987,1984,3,600,706606,168,3,0,4533090,3,0,2,
9342,18,236,24,1995,1995,4,318,218550,91,47,0.76599,4650576.979,0,0,2,
9343,55,512,15,1996,1994,2,345,32940,261,12,0,5025219.667,0,0,2,14
9344,43,867,20,1998,1996,3,709,395480,47,15,0.70225,5401727.533,1,0,2,41
9345,8,1245,66,1999,1995,4,358,654319,553,8,0.53126,5239367,2,7,3,67
9346,2,449,5,1998,1997,5,718,211480,553,2,0,5376371,0,0,3,167
9347,30,852,13,1994,1992,1,235,686972,537,13,0.67459,4838561.692,0,1,3,
9348,15,482,14,1995,1994,4,358,211480,553,8,0.68752,5260998.125,0,1,3,163
9349,4,672,14,1999,1997,1,235,280070,37,12,0.76391,4555336.917,2,0,2,240
9350,33,979,17,1999,1996,1,705,0,32,15,0.24001,4994820.6,0,4,1,
9351,16,1078,30,1999,1996,2,707,147695,261,4,0.625,5580610.25,0,0,2,61
9352,278,798,21,1998,1996,4,370,703326,67,6,0.66669,5458268.833,0,0,2,
9353,9,866,23,1999,1997,6,701,718059,550,8,0.68752,4645569.25,1,4,3,
9354,40,567,22,1999,1997,1,348,358975,168,27,0.73254,5134577.037,1,1,2,270
9355,15,1138,36,1998,1994,1,345,737768,35,23,0.82422,4749143.304,2,0,2,
9356,5,718,12,1998,1996,1,84,636035,553,3,0,5254964,0,0,3,
9357,4,978,14,1984,1982,3,370,864047,56,6,0,4218115.333,0,1,2,324
9358,34,655,18,1997,1995,1,713,278220,238,4,0,5543429.5,0,0,2,32
9359,157,1013,48,1997,1994,1,700,745274,261,61,0.90209,4942303.672,32,0,2,
9360,15,788,10,1998,1996,1,709,361691,243,1,0,5479473,1,0,2,50
9361,0,862,58,1999,1997,5,358,713986,553,13,0.49708,4870935.077,0,9,3,
9362,19,522,12,1998,1997,1,707,280070,168,19,0.5097,5010704.526,2,1,2,240
9363,22,685,4,1995,1993,2,455,405790,536,2,0.5,5020608.5,1,4,3,
9364,2,852,12,2000,1997,1,704,769747,515,3,0.44445,5049093.667,0,0,3,67
9365,3,1152,37,1998,1995,3,707,386735,261,15,0.74669,5484207.4,2,0,2,132
9366,20,1027,7,1989,1986,4,711,252865,553,7,0,4464649,0,0,3,164
9367,12,1189,9,1998,1995,6,382,148925,538,193,0.89613,5083770.715,15,16,2,
9368,49,987,8,1998,1995,5,358,250060,261,5,0.48,5054484.6,0,1,2,98
9369,17,399,11,1997,1996,3,712,280070,16,7,0.24491,5452978,0,0,2,225
9370,23,603,46,1999,1997,1,725,278220,238,17,0.4706,5377953.118,1,0,2,48
9371,25,698,1,1998,1996,1,341,0,234,13,0.76927,5266077.615,0,0,1,
9372,13,732,19,1994,1992,2,375,278050,168,5,0.56,4723968.2,0,0,2,
9373,16,1300,14,2000,1996,1,715,709177,222,9,0.71607,5220015.333,3,1,2,
9374,12,918,10,1993,1990,2,716,551495,261,4,0.375,4865023.25,3,0,2,10
9375,20,733,22,1981,1979,1,702,395480,64,19,0.81441,3991193.842,0,0,2,62
9376,96,1056,23,1998,1995,1,705,863993,168,24,0.67366,5044442.625,13,11,2,54
9377,41,914,17,1998,1995,6,709,738182,268,27,0.84228,5013626.778,1,4,2,
9378,2,1155,12,1999,1996,1,715,654319,553,7,0.6939,5426870.286,2,6,3,72
9379,7,501,16,1999,1997,5,382,445890,32,4,0.625,5204880.25,1,1,2,
9380,21,753,12,1989,1987,1,345,32620,32,6,0,4426734.167,1,0,2,3
9381,148,755,12,1993,1991,5,719,618190,32,10,0.7,4589387.8,14,2,2,
9382,4,733,24,1985,1983,1,714,219525,252,2,0.5,4451768.5,0,0,2,
9383,11,932,12,1999,1996,1,345,129810,91,8,0.75002,5344563.375,0,0,2,4
9384,41,967,19,1999,1996,3,715,48720,32,14,0.68369,5583380.286,5,1,2,1
9385,8,1378,5,1999,1995,5,345,21435,553,4,0.625,5319760.75,0,0,3,
9386,11,788,15,1997,1995,2,706,597260,261,10,0.7,5375916.2,20,0,6,
9387,7,893,14,1998,1996,1,382,6885,261,11,0,4862705.818,0,0,2,2
9388,0,797,15,1997,1995,1,84,0,294,2,0,4397657.5,0,0,1,
9389,87,1152,45,2000,1997,1,709,551495,261,11,0.76035,5453064.455,0,2,2,17
9390,4,1246,20,2001,1997,5,370,280070,213,20,0.69,5449758.7,0,0,2,240
9391,7,524,4,1991,1989,5,477,554140,553,19,0.69807,4653381,0,4,3,
9392,2,804,19,1996,1994,2,703,40565,234,3,0.66667,4418569.667,1,0,2,
9393,12,1366,34,1986,1982,1,709,654319,553,19,0.78671,4320713.579,0,0,3,24
9394,21,1033,43,2000,1997,4,717,699007,261,18,0.83338,5710691.056,2,0,2,1
9395,9,523,2,1996,1994,2,715,211530,553,4,0,5063272.25,6,0,3,
9396,51,1016,9,1989,1986,2,711,378135,261,5,0.32,4240706,0,0,2,
9397,12,449,4,1989,1988,1,455,234445,108,15,0.53336,4538405.133,0,0,2,161
9398,21,1042,3,1995,1992,3,89,116595,515,30,0.70892,4500319,1,1,3,
9399,91,530,24,1998,1996,2,713,278220,233,2,0,5175305,2,0,2,41
9400,15,566,12,1994,1992,1,310,0,69,7,0.61227,4675292.857,0,0,1,
9401,2,763,15,1998,1996,4,712,280070,16,3,0,5518112,6,0,2,225
9402,12,1363,13,1997,1993,1,712,727629,32,26,0.78706,5160606.769,1,0,2,
9403,3,1363,7,2000,1996,9,345,252865,553,1,0,5777620,0,2,3,331
9404,10,858,9,1998,1996,1,704,514145,261,17,0.62976,5040372.176,0,0,2,6
9405,2,804,20,1995,1993,1,356,864017,553,5,0.32,5135812.6,0,2,3,140
9406,17,876,1,1982,1980,2,704,412530,572,1,0,4220819,1,0,3,
9407,16,494,12,1993,1992,1,341,58495,168,5,0,4762771.8,1,0,2,
9408,4,725,14,1995,1993,1,718,418575,553,14,0.7143,4504325.786,0,1,3,
9409,37,693,3,1996,1994,6,379,58495,168,12,0.58335,5246137.083,1,0,2,
9410,8,755,15,1996,1994,1,718,219155,142,18,0.83338,4842235.389,0,0,2,
9411,83,1140,15,1995,1992,2,307,0,537,10,0.82,5073361.1,1,4,5,
9412,64,1110,18,1998,1995,1,345,726000,51,10,0.78,5058811.3,0,0,2,
9413,16,1176,16,1993,1990,3,710,280070,168,5,0,4615994.8,0,0,2,383
9414,21,537,15,1998,1996,2,348,0,168,5,0.32,5384018.8,0,0,1,
9415,50,375,6,1990,1989,3,710,14360,2,10,0.82,4503897,0,0,2,
9416,2,992,19,2000,1997,1,711,278220,261,4,0.5,5732604.75,2,0,2,48
9417,8,827,5,1993,1991,3,382,703520,597,4,0,4920881.5,0,0,3,
9418,63,350,10,1996,1995,3,711,280070,305,17,0.78894,4991327.824,0,0,2,219
9419,10,987,3,1998,1996,1,711,394010,60,3,0,5214528.667,0,0,2,20
9420,10,826,10,1998,1996,5,704,503380,553,6,0.27779,5192940.333,0,3,3,
9421,18,592,14,1992,1990,2,700,682659,234,17,0.7751,4443312.706,3,0,2,
9422,5,922,18,1998,1995,1,706,386735,16,0,0,0,17,0,2,132
9423,0,1054,7,2000,1997,3,710,95805,516,2,0.5,4711900.5,0,0,3,
9424,9,858,3,2000,1997,2,708,635340,261,6,0.27779,4862094.667,2,0,2,1
9425,5,728,2,1999,1997,6,382,252865,553,3,0,5283920.333,0,0,3,330
9426,11,902,20,1987,1984,1,712,570160,108,1,0,3599176,0,0,2,80
9427,9,978,6,1995,1992,1,713,532110,553,14,0.78574,4726598.429,0,0,3,119
9428,2,742,12,1997,1995,1,434,0,537,0,0,0,3,0,1,
9429,32,995,7,1995,1992,1,713,250060,32,3,0.66667,5043419,0,0,2,89
9430,39,559,14,1996,1994,3,714,706518,307,3,0.66667,5391155.333,0,0,2,308
9431,18,1072,2,1999,1996,1,703,343790,86,25,0.8608,5197461.88,4,1,2,3
9432,11,1093,35,1998,1995,2,714,551495,32,79,0.84029,4655168.975,27,27,2,13
9433,11,1362,18,1986,1983,1,341,447440,295,6,0.50002,4379930.333,1,0,2,
9434,7,267,5,1990,1989,3,714,280070,261,23,0.6881,3993291.043,1,1,2,387
9435,3,1056,18,2000,1997,1,709,512710,168,7,0.77554,5549300.286,0,0,2,379
9436,7,725,13,1999,1997,5,382,358975,553,7,0.57144,4968776.571,1,1,3,270
9437,21,1476,15,2000,1996,6,710,740751,261,9,0.49384,5114041.444,0,0,2,0
9438,7,817,22,1997,1995,1,345,105280,261,28,0.199,5174910.357,1,0,2,2
9439,15,1405,11,1995,1991,3,714,706518,47,7,0.61227,4874361.429,0,0,2,273
9440,30,1268,8,1996,1992,10,707,252865,553,4,0.625,4466890.75,8,10,3,324
9441,11,287,3,1990,1989,1,700,589845,553,1,0,4736324,0,0,3,
9442,13,641,53,1997,1995,2,370,701436,209,9,0.56791,4829914,0,0,2,
9443,3,1343,2,1999,1995,2,710,560270,261,20,0.885,5380902.35,1,0,2,8
9444,3,1176,12,1993,1990,1,702,172255,111,8,0.40626,4813052.25,0,0,2,72
9445,5,809,4,1998,1995,1,713,278220,238,5,0.32,5284316.6,0,0,2,32
9446,8,1961,39,1998,1993,9,715,32940,261,9,0.37039,5154955.111,22,7,2,14
9447,12,441,17,1992,1991,2,341,284385,260,6,0,4803305.5,0,0,2,1
